account_id,cluster
ACCT_157416,1
ACCT_157421,5
ACCT_157430,2
ACCT_157432,1
ACCT_157436,1
ACCT_157439,1
ACCT_157440,1
ACCT_157445,1
ACCT_157456,3
ACCT_157473,2
ACCT_157474,0
ACCT_157492,5
ACCT_157493,1
ACCT_157495,4
ACCT_157499,4
ACCT_157512,1
ACCT_157528,4
ACCT_157529,4
ACCT_157536,5
ACCT_157537,1
ACCT_157539,5
ACCT_157545,4
ACCT_157551,0
ACCT_157559,4
ACCT_157567,1
ACCT_157569,2
ACCT_157579,0
ACCT_157580,4
ACCT_157587,4
ACCT_157593,1
ACCT_157594,2
ACCT_157595,4
ACCT_157597,5
ACCT_157598,1
ACCT_157601,1
ACCT_157604,3
ACCT_157608,4
ACCT_157610,4
ACCT_157613,4
ACCT_157616,1
ACCT_157619,4
ACCT_157620,1
ACCT_157639,4
ACCT_157640,1
ACCT_157646,5
ACCT_157650,4
ACCT_157652,5
ACCT_157656,0
ACCT_157663,1
ACCT_157667,1
ACCT_157669,4
ACCT_157682,4
ACCT_157683,1
ACCT_157684,1
ACCT_157685,1
ACCT_157689,4
ACCT_157700,4
ACCT_157703,4
ACCT_157713,0
ACCT_157721,1
ACCT_157722,0
ACCT_157723,0
ACCT_157724,4
ACCT_157725,4
ACCT_157733,2
ACCT_157745,4
ACCT_157748,3
ACCT_157754,4
ACCT_157771,4
ACCT_157773,1
ACCT_157774,4
ACCT_157775,1
ACCT_157782,5
ACCT_157792,4
ACCT_157810,5
ACCT_157811,4
ACCT_157819,1
ACCT_157824,4
ACCT_157827,1
ACCT_157828,1
ACCT_157832,4
ACCT_157837,5
ACCT_157839,5
ACCT_157841,1
ACCT_157846,4
ACCT_157854,1
ACCT_157867,1
ACCT_157871,1
ACCT_157872,2
ACCT_157873,4
ACCT_157880,4
ACCT_157881,4
ACCT_157882,1
ACCT_157888,4
ACCT_157891,1
ACCT_157893,1
ACCT_157901,4
ACCT_157910,2
ACCT_157912,4
ACCT_157918,0
ACCT_157948,5
ACCT_157955,4
ACCT_157957,4
ACCT_157959,1
ACCT_157962,4
ACCT_157966,4
ACCT_157973,5
ACCT_157978,4
ACCT_157985,4
ACCT_157996,4
ACCT_157997,4
ACCT_157999,3
ACCT_158003,4
ACCT_158010,1
ACCT_158016,1
ACCT_158017,3
ACCT_158021,1
ACCT_158034,1
ACCT_158046,0
ACCT_158047,1
ACCT_158051,4
ACCT_158052,4
ACCT_158053,1
ACCT_158054,2
ACCT_158065,4
ACCT_158067,4
ACCT_158074,4
ACCT_158076,5
ACCT_158088,1
ACCT_158089,1
ACCT_158092,0
ACCT_158101,4
ACCT_158105,4
ACCT_158115,4
ACCT_158121,5
ACCT_158129,4
ACCT_158133,1
ACCT_158138,0
ACCT_158141,1
ACCT_158143,4
ACCT_158146,1
ACCT_158148,5
ACCT_158150,4
ACCT_158156,5
ACCT_158157,1
ACCT_158158,1
ACCT_158162,4
ACCT_158163,1
ACCT_158168,3
ACCT_158171,1
ACCT_158172,1
ACCT_158176,0
ACCT_158183,3
ACCT_158184,4
ACCT_158186,4
ACCT_158191,5
ACCT_158194,0
ACCT_158195,3
ACCT_158198,4
ACCT_158202,2
ACCT_158203,1
ACCT_158209,1
ACCT_158211,1
ACCT_158217,1
ACCT_158220,4
ACCT_158229,4
ACCT_158230,2
ACCT_158235,4
ACCT_158244,4
ACCT_158248,4
ACCT_158258,5
ACCT_158267,4
ACCT_158283,1
ACCT_158293,1
ACCT_158294,5
ACCT_158299,4
ACCT_158300,1
ACCT_158311,1
ACCT_158326,1
ACCT_158327,1
ACCT_158328,4
ACCT_158329,4
ACCT_158331,4
ACCT_158332,1
ACCT_158333,5
ACCT_158341,1
ACCT_158345,1
ACCT_158349,4
ACCT_158350,1
ACCT_158366,1
ACCT_158369,5
ACCT_158375,4
ACCT_158385,0
ACCT_158392,1
ACCT_158398,4
ACCT_158399,4
ACCT_158400,4
ACCT_158405,0
ACCT_158409,4
ACCT_158410,4
ACCT_158412,4
ACCT_158417,5
ACCT_158418,1
ACCT_158420,5
ACCT_158423,4
ACCT_158426,4
ACCT_158430,4
ACCT_158435,0
ACCT_158439,3
ACCT_158446,1
ACCT_158450,4
ACCT_158452,1
ACCT_158459,3
ACCT_158462,0
ACCT_158463,1
ACCT_158464,4
ACCT_158468,4
ACCT_158471,1
ACCT_158475,4
ACCT_158476,1
ACCT_158479,4
ACCT_158481,1
ACCT_158490,0
ACCT_158500,1
ACCT_158516,4
ACCT_158521,3
ACCT_158524,4
ACCT_158532,0
ACCT_158539,1
ACCT_158543,1
ACCT_158546,4
ACCT_158561,1
ACCT_158562,0
ACCT_158569,1
ACCT_158570,5
ACCT_158576,4
ACCT_158581,4
ACCT_158589,5
ACCT_158591,4
ACCT_158593,1
ACCT_158597,1
ACCT_158598,1
ACCT_158599,1
ACCT_158603,5
ACCT_158605,5
ACCT_158606,5
ACCT_158610,1
ACCT_158611,4
ACCT_158617,5
ACCT_158618,1
ACCT_158625,4
ACCT_158632,2
ACCT_158637,1
ACCT_158653,1
ACCT_158657,0
ACCT_158658,4
ACCT_158659,1
ACCT_158665,1
ACCT_158666,5
ACCT_158673,3
ACCT_158676,1
ACCT_158682,4
ACCT_158692,4
ACCT_158696,4
ACCT_158697,4
ACCT_158708,1
ACCT_158712,4
ACCT_158713,5
ACCT_158715,4
ACCT_158716,4
ACCT_158738,4
ACCT_158741,1
ACCT_158745,0
ACCT_158746,4
ACCT_158747,3
ACCT_158755,4
ACCT_158763,1
ACCT_158764,4
ACCT_158772,4
ACCT_158777,5
ACCT_158780,4
ACCT_158781,0
ACCT_158782,5
ACCT_158789,4
ACCT_158792,0
ACCT_158799,1
ACCT_158805,4
ACCT_158807,0
ACCT_158810,1
ACCT_158826,5
ACCT_158833,1
ACCT_158838,4
ACCT_158842,4
ACCT_158852,1
ACCT_158861,1
ACCT_158864,1
ACCT_158873,0
ACCT_158878,4
ACCT_158880,1
ACCT_158883,4
ACCT_158891,5
ACCT_158892,4
ACCT_158893,4
ACCT_158894,4
ACCT_158905,0
ACCT_158907,1
ACCT_158908,1
ACCT_158912,5
ACCT_158913,4
ACCT_158914,1
ACCT_158928,4
ACCT_158931,4
ACCT_158934,4
ACCT_158936,1
ACCT_158955,1
ACCT_158957,1
ACCT_158971,4
ACCT_158978,1
ACCT_158999,5
ACCT_159011,3
ACCT_159016,1
ACCT_159033,4
ACCT_159037,4
ACCT_159041,4
ACCT_159048,4
ACCT_159049,3
ACCT_159052,1
ACCT_159059,0
ACCT_159062,1
ACCT_159065,5
ACCT_159067,4
ACCT_159069,4
ACCT_159077,3
ACCT_159082,4
ACCT_159085,1
ACCT_159094,0
ACCT_159095,1
ACCT_159098,1
ACCT_159101,1
ACCT_159105,4
ACCT_159110,2
ACCT_159115,3
ACCT_159119,4
ACCT_159123,4
ACCT_159125,5
ACCT_159133,1
ACCT_159142,1
ACCT_159144,4
ACCT_159149,1
ACCT_159151,5
ACCT_159154,1
ACCT_159164,4
ACCT_159165,2
ACCT_159177,0
ACCT_159182,4
ACCT_159197,4
ACCT_159206,4
ACCT_159210,4
ACCT_159212,5
ACCT_159217,4
ACCT_159220,5
ACCT_159225,4
ACCT_159228,4
ACCT_159229,4
ACCT_159230,1
ACCT_159241,1
ACCT_159246,1
ACCT_159253,5
ACCT_159262,1
ACCT_159271,1
ACCT_159277,4
ACCT_159284,4
ACCT_159288,4
ACCT_159293,1
ACCT_159294,0
ACCT_159296,1
ACCT_159302,4
ACCT_159303,4
ACCT_159312,4
ACCT_159316,4
ACCT_159320,3
ACCT_159324,4
ACCT_159334,5
ACCT_159346,4
ACCT_159351,4
ACCT_159371,1
ACCT_159382,4
ACCT_159383,4
ACCT_159385,4
ACCT_159388,4
ACCT_159392,1
ACCT_159394,4
ACCT_159399,1
ACCT_159408,4
ACCT_159410,1
ACCT_159411,4
ACCT_159432,4
ACCT_159434,4
ACCT_159456,5
ACCT_159457,4
ACCT_159461,4
ACCT_159463,5
ACCT_159464,4
ACCT_159478,1
ACCT_159489,1
ACCT_159497,4
ACCT_159504,1
ACCT_159510,4
ACCT_159524,4
ACCT_159528,5
ACCT_159535,5
ACCT_159539,4
ACCT_159543,4
ACCT_159546,4
ACCT_159557,4
ACCT_159559,4
ACCT_159563,1
ACCT_159564,1
ACCT_159570,5
ACCT_159571,0
ACCT_159572,0
ACCT_159588,1
ACCT_159594,4
ACCT_159598,1
ACCT_159605,4
ACCT_159611,1
ACCT_159612,1
ACCT_159614,1
ACCT_159622,5
ACCT_159626,4
ACCT_159628,1
ACCT_159635,1
ACCT_159653,4
ACCT_159656,1
ACCT_159660,1
ACCT_159661,3
ACCT_159666,1
ACCT_159667,5
ACCT_159669,4
ACCT_159670,4
ACCT_159690,1
ACCT_159702,4
ACCT_159703,4
ACCT_159707,1
ACCT_159711,1
ACCT_159716,5
ACCT_159718,2
ACCT_159722,3
ACCT_159736,1
ACCT_159744,1
ACCT_159745,1
ACCT_159758,3
ACCT_159765,1
ACCT_159772,0
ACCT_159773,4
ACCT_159777,4
ACCT_159781,2
ACCT_159790,1
ACCT_159796,0
ACCT_159798,1
ACCT_159801,2
ACCT_159809,4
ACCT_159810,4
ACCT_159812,4
ACCT_159813,4
ACCT_159825,1
ACCT_159832,5
ACCT_159834,4
ACCT_159835,4
ACCT_159841,5
ACCT_159846,1
ACCT_159850,4
ACCT_159851,1
ACCT_159855,5
ACCT_159864,1
ACCT_159866,0
ACCT_159873,1
ACCT_159875,4
ACCT_159876,1
ACCT_159885,4
ACCT_159886,1
ACCT_159891,4
ACCT_159899,4
ACCT_159901,1
ACCT_159911,4
ACCT_159916,1
ACCT_159924,1
ACCT_159927,1
ACCT_159930,4
ACCT_159931,4
ACCT_159932,5
ACCT_159934,0
ACCT_159936,1
ACCT_159940,4
ACCT_159941,4
ACCT_159943,4
ACCT_159944,0
ACCT_159953,1
ACCT_159955,4
ACCT_159957,1
ACCT_159959,5
ACCT_159965,1
ACCT_159971,4
ACCT_159979,1
ACCT_159982,5
ACCT_159985,4
ACCT_160001,4
ACCT_160005,4
ACCT_160010,4
ACCT_160014,4
ACCT_160020,3
ACCT_160024,1
ACCT_160028,1
ACCT_160038,5
ACCT_160043,4
ACCT_160047,3
ACCT_160048,5
ACCT_160050,1
ACCT_160057,1
ACCT_160058,1
ACCT_160064,5
ACCT_160068,1
ACCT_160069,4
ACCT_160076,5
ACCT_160078,0
ACCT_160079,5
ACCT_160086,1
ACCT_160092,5
ACCT_160097,1
ACCT_160098,4
ACCT_160103,4
ACCT_160105,1
ACCT_160112,4
ACCT_160124,1
ACCT_160127,5
ACCT_160143,4
ACCT_160144,5
ACCT_160150,4
ACCT_160160,4
ACCT_160166,4
ACCT_160167,1
ACCT_160182,4
ACCT_160186,1
ACCT_160187,1
ACCT_160195,0
ACCT_160197,3
ACCT_160200,0
ACCT_160208,4
ACCT_160212,4
ACCT_160221,1
ACCT_160227,4
ACCT_160228,4
ACCT_160230,4
ACCT_160240,4
ACCT_160243,0
ACCT_160249,4
ACCT_160254,1
ACCT_160260,4
ACCT_160273,4
ACCT_160275,5
ACCT_160281,4
ACCT_160289,4
ACCT_160291,4
ACCT_160305,4
ACCT_160310,4
ACCT_160314,5
ACCT_160319,1
ACCT_160323,1
ACCT_160334,4
ACCT_160335,1
ACCT_160337,4
ACCT_160341,4
ACCT_160352,1
ACCT_160355,4
ACCT_160361,3
ACCT_160363,4
ACCT_160366,4
ACCT_160370,5
ACCT_160371,1
ACCT_160372,4
ACCT_160373,3
ACCT_160380,4
ACCT_160403,5
ACCT_160404,1
ACCT_160405,1
ACCT_160408,1
ACCT_160417,1
ACCT_160422,1
ACCT_160424,5
ACCT_160431,4
ACCT_160436,1
ACCT_160437,1
ACCT_160440,5
ACCT_160441,5
ACCT_160445,4
ACCT_160456,1
ACCT_160461,4
ACCT_160468,1
ACCT_160472,1
ACCT_160473,3
ACCT_160475,4
ACCT_160476,1
ACCT_160485,1
ACCT_160488,4
ACCT_160489,4
ACCT_160511,3
ACCT_160512,4
ACCT_160517,5
ACCT_160518,3
ACCT_160521,1
ACCT_160536,4
ACCT_160540,1
ACCT_160550,4
ACCT_160559,4
ACCT_160567,4
ACCT_160571,4
ACCT_160577,1
ACCT_160580,1
ACCT_160582,4
ACCT_160585,1
ACCT_160603,0
ACCT_160604,1
ACCT_160612,5
ACCT_160618,5
ACCT_160619,0
ACCT_160622,5
ACCT_160623,4
ACCT_160630,1
ACCT_160632,3
ACCT_160633,5
ACCT_160643,4
ACCT_160645,1
ACCT_160647,1
ACCT_160655,1
ACCT_160659,4
ACCT_160660,0
ACCT_160663,5
ACCT_160667,4
ACCT_160670,0
ACCT_160673,4
ACCT_160675,1
ACCT_160701,1
ACCT_160711,4
ACCT_160714,1
ACCT_160721,5
ACCT_160722,3
ACCT_160725,4
ACCT_160728,4
ACCT_160730,4
ACCT_160735,4
ACCT_160741,4
ACCT_160757,4
ACCT_160764,4
ACCT_160770,4
ACCT_160781,4
ACCT_160786,5
ACCT_160791,1
ACCT_160793,4
ACCT_160800,4
ACCT_160801,1
ACCT_160806,4
ACCT_160810,4
ACCT_160813,1
ACCT_160816,5
ACCT_160818,1
ACCT_160823,4
ACCT_160827,4
ACCT_160831,1
ACCT_160836,0
ACCT_160840,0
ACCT_160853,1
ACCT_160854,4
ACCT_160856,4
ACCT_160860,5
ACCT_160865,1
ACCT_160871,4
ACCT_160893,4
ACCT_160900,4
ACCT_160918,4
ACCT_160924,3
ACCT_160928,4
ACCT_160931,4
ACCT_160935,5
ACCT_160936,1
ACCT_160942,4
ACCT_160950,1
ACCT_160954,5
ACCT_160956,4
ACCT_160957,1
ACCT_160968,4
ACCT_160975,4
ACCT_160977,4
ACCT_160978,1
ACCT_160981,0
ACCT_160983,4
ACCT_160989,5
ACCT_161009,1
ACCT_161027,1
ACCT_161029,1
ACCT_161032,3
ACCT_161040,0
ACCT_161047,0
ACCT_161048,4
ACCT_161058,1
ACCT_161065,1
ACCT_161066,5
ACCT_161068,2
ACCT_161073,1
ACCT_161077,4
ACCT_161079,1
ACCT_161095,1
ACCT_161100,1
ACCT_161104,4
ACCT_161106,4
ACCT_161110,4
ACCT_161113,4
ACCT_161117,1
ACCT_161125,4
ACCT_161126,4
ACCT_161130,5
ACCT_161131,4
ACCT_161132,1
ACCT_161139,1
ACCT_161140,4
ACCT_161141,1
ACCT_161147,5
ACCT_161150,5
ACCT_161152,4
ACCT_161153,5
ACCT_161156,1
ACCT_161162,1
ACCT_161163,4
ACCT_161166,4
ACCT_161179,1
ACCT_161180,1
ACCT_161183,4
ACCT_161188,1
ACCT_161189,4
ACCT_161194,5
ACCT_161198,5
ACCT_161203,4
ACCT_161213,3
ACCT_161214,5
ACCT_161232,4
ACCT_161244,4
ACCT_161245,4
ACCT_161249,4
ACCT_161256,5
ACCT_161257,4
ACCT_161258,4
ACCT_161261,4
ACCT_161264,3
ACCT_161265,1
ACCT_161266,1
ACCT_161272,5
ACCT_161285,4
ACCT_161293,5
ACCT_161303,0
ACCT_161307,4
ACCT_161319,1
ACCT_161327,0
ACCT_161329,4
ACCT_161337,1
ACCT_161338,3
ACCT_161340,3
ACCT_161341,4
ACCT_161349,4
ACCT_161352,1
ACCT_161353,4
ACCT_161355,4
ACCT_161357,4
ACCT_161360,3
ACCT_161365,1
ACCT_161369,1
ACCT_161374,2
ACCT_161375,1
ACCT_161376,1
ACCT_161379,4
ACCT_161387,4
ACCT_161388,4
ACCT_161390,4
ACCT_161394,4
ACCT_161400,4
ACCT_161408,0
ACCT_161411,3
ACCT_161415,4
ACCT_161417,4
ACCT_161420,4
ACCT_161421,5
ACCT_161430,4
ACCT_161441,4
ACCT_161443,4
ACCT_161444,4
ACCT_161447,4
ACCT_161449,4
ACCT_161456,4
ACCT_161463,1
ACCT_161464,4
ACCT_161472,1
ACCT_161485,4
ACCT_161490,1
ACCT_161491,4
ACCT_161495,5
ACCT_161507,1
ACCT_161508,1
ACCT_161515,4
ACCT_161518,4
ACCT_161525,5
ACCT_161529,5
ACCT_161540,4
ACCT_161547,4
ACCT_161550,5
ACCT_161552,1
ACCT_161553,4
ACCT_161556,1
ACCT_161558,4
ACCT_161562,1
ACCT_161565,4
ACCT_161570,4
ACCT_161571,2
ACCT_161572,1
ACCT_161583,1
ACCT_161592,4
ACCT_161593,4
ACCT_161596,4
ACCT_161597,1
ACCT_161606,4
ACCT_161616,1
ACCT_161621,4
ACCT_161623,1
ACCT_161632,4
ACCT_161633,4
ACCT_161638,0
ACCT_161645,4
ACCT_161648,4
ACCT_161650,4
ACCT_161651,4
ACCT_161663,5
ACCT_161664,5
ACCT_161681,1
ACCT_161695,1
ACCT_161704,0
ACCT_161710,1
ACCT_161713,1
ACCT_161725,4
ACCT_161729,1
ACCT_161731,1
ACCT_161733,1
ACCT_161736,4
ACCT_161740,1
ACCT_161753,1
ACCT_161760,1
ACCT_161763,4
ACCT_161768,1
ACCT_161773,1
ACCT_161774,2
ACCT_161777,4
ACCT_161785,1
ACCT_161788,4
ACCT_161789,4
ACCT_161792,4
ACCT_161801,4
ACCT_161802,4
ACCT_161803,1
ACCT_161814,4
ACCT_161821,5
ACCT_161831,4
ACCT_161832,0
ACCT_161834,5
ACCT_161839,1
ACCT_161842,1
ACCT_161850,1
ACCT_161852,4
ACCT_161853,4
ACCT_161856,1
ACCT_161867,5
ACCT_161883,1
ACCT_161885,1
ACCT_161894,0
ACCT_161909,1
ACCT_161911,1
ACCT_161915,1
ACCT_161921,1
ACCT_161928,5
ACCT_161937,1
ACCT_161950,4
ACCT_161956,4
ACCT_161962,1
ACCT_161963,4
ACCT_161965,5
ACCT_161969,1
ACCT_161984,1
ACCT_161992,1
ACCT_161995,0
ACCT_161998,1
ACCT_162001,4
ACCT_162002,1
ACCT_162006,4
ACCT_162008,1
ACCT_162012,5
ACCT_162024,0
ACCT_162033,1
ACCT_162037,4
ACCT_162038,1
ACCT_162043,4
ACCT_162044,1
ACCT_162048,1
ACCT_162052,4
ACCT_162055,1
ACCT_162057,1
ACCT_162058,1
ACCT_162060,4
ACCT_162062,4
ACCT_162063,4
ACCT_162069,4
ACCT_162073,1
ACCT_162083,1
ACCT_162084,4
ACCT_162090,4
ACCT_162096,4
ACCT_162100,0
ACCT_162101,4
ACCT_162111,4
ACCT_162113,1
ACCT_162119,4
ACCT_162121,1
ACCT_162125,1
ACCT_162129,4
ACCT_162130,1
ACCT_162132,1
ACCT_162139,4
ACCT_162141,0
ACCT_162142,5
ACCT_162143,3
ACCT_162144,1
ACCT_162145,1
ACCT_162151,4
ACCT_162159,2
ACCT_162173,1
ACCT_162177,1
ACCT_162191,4
ACCT_162195,1
ACCT_162200,1
ACCT_162209,4
ACCT_162216,1
ACCT_162219,5
ACCT_162222,5
ACCT_162224,2
ACCT_162228,4
ACCT_162246,1
ACCT_162247,1
ACCT_162250,1
ACCT_162251,4
ACCT_162255,4
ACCT_162259,4
ACCT_162274,4
ACCT_162293,4
ACCT_162295,1
ACCT_162307,4
ACCT_162310,4
ACCT_162311,3
ACCT_162312,2
ACCT_162317,1
ACCT_162326,5
ACCT_162336,4
ACCT_162337,1
ACCT_162342,4
ACCT_162343,4
ACCT_162349,4
ACCT_162354,4
ACCT_162372,1
ACCT_162375,1
ACCT_162377,5
ACCT_162382,4
ACCT_162386,1
ACCT_162388,1
ACCT_162390,1
ACCT_162392,4
ACCT_162397,4
ACCT_162403,4
ACCT_162406,4
ACCT_162411,4
ACCT_162413,1
ACCT_162415,1
ACCT_162417,4
ACCT_162422,0
ACCT_162427,1
ACCT_162431,4
ACCT_162444,4
ACCT_162446,4
ACCT_162449,5
ACCT_162457,1
ACCT_162461,4
ACCT_162462,3
ACCT_162463,1
ACCT_162466,4
ACCT_162476,4
ACCT_162478,0
ACCT_162483,1
ACCT_162485,1
ACCT_162492,4
ACCT_162503,4
ACCT_162514,5
ACCT_162525,4
ACCT_162527,4
ACCT_162530,0
ACCT_162536,4
ACCT_162547,1
ACCT_162550,4
ACCT_162553,0
ACCT_162554,3
ACCT_162555,4
ACCT_162559,4
ACCT_162565,5
ACCT_162568,4
ACCT_162573,1
ACCT_162574,1
ACCT_162584,4
ACCT_162589,4
ACCT_162590,1
ACCT_162596,4
ACCT_162606,4
ACCT_162607,1
ACCT_162611,4
ACCT_162613,1
ACCT_162623,4
ACCT_162632,1
ACCT_162634,4
ACCT_162636,1
ACCT_162647,1
ACCT_162650,4
ACCT_162654,4
ACCT_162655,4
ACCT_162656,4
ACCT_162657,0
ACCT_162659,4
ACCT_162663,5
ACCT_162665,1
ACCT_162666,1
ACCT_162668,1
ACCT_162674,5
ACCT_162675,1
ACCT_162683,1
ACCT_162692,3
ACCT_162693,4
ACCT_162703,5
ACCT_162705,4
ACCT_162711,4
ACCT_162713,4
ACCT_162717,5
ACCT_162723,1
ACCT_162738,4
ACCT_162739,1
ACCT_162743,4
ACCT_162762,1
ACCT_162768,3
ACCT_162770,4
ACCT_162775,3
ACCT_162779,4
ACCT_162808,4
ACCT_162819,0
ACCT_162823,5
ACCT_162824,2
ACCT_162827,4
ACCT_162829,4
ACCT_162833,1
ACCT_162843,1
ACCT_162848,1
ACCT_162865,4
ACCT_162871,4
ACCT_162873,4
ACCT_162882,5
ACCT_162891,4
ACCT_162892,5
ACCT_162894,1
ACCT_162904,4
ACCT_162908,4
ACCT_162909,1
ACCT_162912,1
ACCT_162917,3
ACCT_162920,4
ACCT_162923,4
ACCT_162924,1
ACCT_162925,4
ACCT_162927,1
ACCT_162932,4
ACCT_162940,4
ACCT_162942,1
ACCT_162945,5
ACCT_162946,3
ACCT_162950,3
ACCT_162951,1
ACCT_162968,3
ACCT_162971,2
ACCT_162972,1
ACCT_162973,5
ACCT_162980,5
ACCT_162981,1
ACCT_162988,1
ACCT_162992,1
ACCT_162997,4
ACCT_163006,1
ACCT_163022,4
ACCT_163025,1
ACCT_163043,1
ACCT_163044,1
ACCT_163050,1
ACCT_163053,4
ACCT_163055,5
ACCT_163057,4
ACCT_163059,4
ACCT_163065,4
ACCT_163068,4
ACCT_163071,5
ACCT_163078,1
ACCT_163083,4
ACCT_163093,0
ACCT_163094,1
ACCT_163106,0
ACCT_163113,4
ACCT_163114,4
ACCT_163118,5
ACCT_163119,1
ACCT_163122,4
ACCT_163126,4
ACCT_163131,4
ACCT_163134,1
ACCT_163140,1
ACCT_163142,4
ACCT_163147,1
ACCT_163155,4
ACCT_163158,4
ACCT_163160,1
ACCT_163161,4
ACCT_163164,4
ACCT_163168,4
ACCT_163170,4
ACCT_163171,5
ACCT_163175,4
ACCT_163177,0
ACCT_163178,4
ACCT_163185,4
ACCT_163205,4
ACCT_163207,1
ACCT_163222,1
ACCT_163225,4
ACCT_163228,1
ACCT_163236,4
ACCT_163237,5
ACCT_163241,1
ACCT_163243,4
ACCT_163245,3
ACCT_163251,4
ACCT_163254,1
ACCT_163270,4
ACCT_163273,1
ACCT_163279,1
ACCT_163291,3
ACCT_163301,1
ACCT_163313,4
ACCT_163315,4
ACCT_163319,4
ACCT_163322,5
ACCT_163329,1
ACCT_163331,4
ACCT_163343,1
ACCT_163350,4
ACCT_163351,1
ACCT_163352,3
ACCT_163373,4
ACCT_163376,1
ACCT_163377,4
ACCT_163379,1
ACCT_163400,4
ACCT_163403,4
ACCT_163424,4
ACCT_163425,0
ACCT_163434,4
ACCT_163435,1
ACCT_163437,1
ACCT_163438,0
ACCT_163443,4
ACCT_163449,1
ACCT_163452,4
ACCT_163483,4
ACCT_163486,4
ACCT_163492,0
ACCT_163493,4
ACCT_163500,4
ACCT_163513,4
ACCT_163518,1
ACCT_163525,4
ACCT_163529,1
ACCT_163531,1
ACCT_163539,1
ACCT_163541,0
ACCT_163544,3
ACCT_163547,5
ACCT_163551,5
ACCT_163556,1
ACCT_163557,3
ACCT_163559,1
ACCT_163561,4
ACCT_163565,0
ACCT_163573,4
ACCT_163577,1
ACCT_163586,5
ACCT_163588,1
ACCT_163592,1
ACCT_163606,4
ACCT_163610,0
ACCT_163618,4
ACCT_163619,5
ACCT_163628,4
ACCT_163633,1
ACCT_163636,4
ACCT_163642,1
ACCT_163645,1
ACCT_163647,4
ACCT_163650,4
ACCT_163655,2
ACCT_163657,4
ACCT_163661,4
ACCT_163665,4
ACCT_163667,4
ACCT_163671,3
ACCT_163676,4
ACCT_163679,1
ACCT_163682,5
ACCT_163703,1
ACCT_163715,4
ACCT_163720,4
ACCT_163723,4
ACCT_163735,1
ACCT_163738,4
ACCT_163739,4
ACCT_163743,1
ACCT_163744,1
ACCT_163747,1
ACCT_163754,1
ACCT_163758,0
ACCT_163766,1
ACCT_163767,1
ACCT_163776,1
ACCT_163777,4
ACCT_163781,1
ACCT_163782,1
ACCT_163783,4
ACCT_163788,4
ACCT_163790,1
ACCT_163791,5
ACCT_163794,1
ACCT_163798,4
ACCT_163800,1
ACCT_163805,1
ACCT_163807,4
ACCT_163809,0
ACCT_163818,1
ACCT_163823,4
ACCT_163836,4
ACCT_163839,4
ACCT_163857,1
ACCT_163871,0
ACCT_163881,4
ACCT_163888,5
ACCT_163892,0
ACCT_163893,4
ACCT_163899,4
ACCT_163910,3
ACCT_163912,1
ACCT_163913,4
ACCT_163915,1
ACCT_163921,1
ACCT_163924,1
ACCT_163925,4
ACCT_163935,1
ACCT_163941,1
ACCT_163948,4
ACCT_163953,1
ACCT_163958,5
ACCT_163960,1
ACCT_163964,1
ACCT_163965,4
ACCT_163981,4
ACCT_163986,4
ACCT_163987,4
ACCT_163990,4
ACCT_163992,1
ACCT_163996,4
ACCT_163999,1
ACCT_164000,1
ACCT_164010,0
ACCT_164014,1
ACCT_164018,1
ACCT_164019,4
ACCT_164021,4
ACCT_164039,1
ACCT_164044,1
ACCT_164053,1
ACCT_164054,4
ACCT_164061,4
ACCT_164064,4
ACCT_164073,0
ACCT_164075,4
ACCT_164078,1
ACCT_164080,4
ACCT_164085,1
ACCT_164087,4
ACCT_164094,1
ACCT_164099,4
ACCT_164107,5
ACCT_164109,5
ACCT_164110,4
ACCT_164121,4
ACCT_164123,3
ACCT_164126,2
ACCT_164128,0
ACCT_164132,4
ACCT_164134,1
ACCT_164138,4
ACCT_164144,1
ACCT_164148,4
ACCT_164154,4
ACCT_164160,5
ACCT_164175,5
ACCT_164177,5
ACCT_164183,1
ACCT_164187,4
ACCT_164188,5
ACCT_164197,4
ACCT_164199,1
ACCT_164205,1
ACCT_164218,1
ACCT_164231,1
ACCT_164233,4
ACCT_164238,1
ACCT_164240,1
ACCT_164241,3
ACCT_164250,4
ACCT_164252,4
ACCT_164260,1
ACCT_164266,4
ACCT_164268,4
ACCT_164271,1
ACCT_164279,4
ACCT_164290,1
ACCT_164315,4
ACCT_164317,4
ACCT_164324,1
ACCT_164332,0
ACCT_164334,4
ACCT_164337,0
ACCT_164342,5
ACCT_164343,4
ACCT_164345,1
ACCT_164350,1
ACCT_164352,1
ACCT_164357,1
ACCT_164358,1
ACCT_164361,4
ACCT_164368,3
ACCT_164370,2
ACCT_164374,4
ACCT_164376,4
ACCT_164391,4
ACCT_164394,4
ACCT_164401,4
ACCT_164402,4
ACCT_164405,1
ACCT_164410,4
ACCT_164422,4
ACCT_164425,0
ACCT_164428,4
ACCT_164432,4
ACCT_164435,1
ACCT_164440,3
ACCT_164444,4
ACCT_164452,5
ACCT_164453,1
ACCT_164461,4
ACCT_164462,4
ACCT_164471,1
ACCT_164475,4
ACCT_164481,1
ACCT_164492,1
ACCT_164494,1
ACCT_164516,4
ACCT_164519,1
ACCT_164526,1
ACCT_164528,4
ACCT_164539,4
ACCT_164540,1
ACCT_164543,4
ACCT_164548,5
ACCT_164556,4
ACCT_164565,4
ACCT_164579,1
ACCT_164591,5
ACCT_164599,5
